SYS_DATE,RESORT_ID,RESORT,RESOURCE_ID,ACCOMMODATIONTYPE_NAME,OBJECT_ID,OBJECT_NAME,RESOURCELOCK_ID,START_DATE,END_DATE,LOCK_REASON
07/19/2018,22049,Paki Maui,334012,1 Bedroom Garden View,"190,015",319,"1,532,111",03/28/2017,04/02/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,22049,Paki Maui,334012,1 Bedroom Garden View,"190,013",317,"898,114",10/08/2016,10/11/2016,Cleaning
07/19/2018,22049,Paki Maui,334012,1 Bedroom Garden View,"190,013",317,"722,131",07/18/2016,07/19/2016,Cleaning
07/19/2018,22049,Paki Maui,334012,1 Bedroom Garden View,"190,010",312,"3,662,200",03/28/2018,03/29/2018,Out of Program (Affects Availability)
07/19/2018,22049,Paki Maui,334012,1 Bedroom Garden View,"190,010",312,"3,524,206",03/09/2018,03/10/2018,Cleaning
07/19/2018,22049,Paki Maui,334012,1 Bedroom Garden View,"190,010",312,"2,812,115",09/19/2017,09/22/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,22049,Paki Maui,334012,1 Bedroom Garden View,"190,005",213,"894,162",10/11/2016,10/12/2016,Cleaning
07/19/2018,22049,Paki Maui,334012,1 Bedroom Garden View,"190,005",213,"870,160",09/29/2016,10/01/2016,Out of Order Maintenance (Affects Availability)
07/19/2018,22049,Paki Maui,334012,1 Bedroom Garden View,"190,004",212,"3,160,210",11/27/2017,12/21/2017,Cleaning
07/19/2018,22049,Paki Maui,334012,1 Bedroom Garden View,"190,003",211,"2,740,146",09/26/2017,09/28/2017,Cleaning
07/19/2018,22049,Paki Maui,334013,Studio Ocean Front,"290,025",221,,,,
07/19/2018,22049,Paki Maui,334013,Studio Ocean Front,"290,024",204,,,,
07/19/2018,22049,Paki Maui,334013,Studio Ocean Front,"188,001",302A,"416,036",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22049,Paki Maui,334014,1 Bedroom Ocean Front,"190,019",210,"4,210,187",06/12/2018,06/13/2018,Cleaning
07/19/2018,22049,Paki Maui,334014,1 Bedroom Ocean Front,"190,018",209,"3,198,195",12/16/2017,12/17/2017,Cleaning
07/19/2018,22049,Paki Maui,334015,2 Bedroom Partial Ocean View,"190,037",425,"416,071",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22048,Kamaole Sands,334017,1 Bedroom Standard,"208,060",8206,"402,060",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22048,Kamaole Sands,334017,1 Bedroom Standard,"208,058",8111,"1,486,109",03/01/2017,03/11/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,22048,Kamaole Sands,334017,1 Bedroom Standard,"208,056",8106,"402,056",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22048,Kamaole Sands,334017,1 Bedroom Standard,"208,054",4209,"3,400,788",01/29/2018,01/30/2018,Out of Order Maintenance (Affects Availability)
07/19/2018,22048,Kamaole Sands,334017,1 Bedroom Standard,"208,048",4112,"402,048",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22048,Kamaole Sands,334017,1 Bedroom Standard,"208,047",4111,"2,734,118",09/07/2017,09/09/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,22048,Kamaole Sands,334017,1 Bedroom Standard,"208,047",4111,"2,722,114",09/03/2017,09/04/2017,Out of Program (Affects Availability)
07/19/2018,22048,Kamaole Sands,334017,1 Bedroom Standard,"208,046",4109,"1,378,113",05/13/2017,05/21/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,22048,Kamaole Sands,334017,1 Bedroom Standard,"208,043",4102,"402,043",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22048,Kamaole Sands,334017,1 Bedroom Standard,"208,080",9303,"4,060,190",05/22/2018,05/23/2018,Hold for Early Check In or Late Checkout
07/19/2018,22048,Kamaole Sands,334017,1 Bedroom Standard,"208,079",9302,"1,280,139",01/25/2017,01/28/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,22048,Kamaole Sands,334017,1 Bedroom Standard,"208,079",9302,"1,018,145",12/09/2016,12/10/2016,Out of Order Maintenance (Affects Availability)
07/19/2018,22048,Kamaole Sands,334017,1 Bedroom Standard,"208,079",9302,"402,079",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22048,Kamaole Sands,334017,1 Bedroom Standard,"208,078",9208,"4,782,188",07/25/2018,07/26/2018,Cleaning
07/19/2018,22048,Kamaole Sands,334017,1 Bedroom Standard,"208,078",9208,"4,372,186",06/16/2018,06/17/2018,Hold for Early Check In or Late Checkout
07/19/2018,22048,Kamaole Sands,334017,1 Bedroom Standard,"208,075",9202,"3,202,190",01/28/2018,01/29/2018,Cleaning
07/19/2018,22048,Kamaole Sands,334017,1 Bedroom Standard,"208,075",9202,"1,512,109",03/21/2017,03/25/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,22048,Kamaole Sands,334017,1 Bedroom Standard,"208,075",9202,"1,280,138",01/26/2017,01/28/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,22048,Kamaole Sands,334017,1 Bedroom Standard,"208,074",9108,"4,040,188",05/21/2018,05/22/2018,Hold for Early Check In or Late Checkout
07/19/2018,22048,Kamaole Sands,334017,1 Bedroom Standard,"208,074",9108,"1,612,130",04/08/2017,04/12/2017,Cleaning
07/19/2018,22048,Kamaole Sands,334017,1 Bedroom Standard,"208,072",9106,"4,212,189",05/31/2018,06/01/2018,Cleaning
07/19/2018,22048,Kamaole Sands,334017,1 Bedroom Standard,"208,068",8307,"4,028,187",05/20/2018,05/21/2018,Cleaning
07/19/2018,22048,Kamaole Sands,334017,1 Bedroom Standard,"208,068",8307,"1,440,112",02/27/2017,03/01/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,22048,Kamaole Sands,334017,1 Bedroom Standard,"208,066",8304,"3,358,241",07/16/2018,08/03/2018,Out of Order Maintenance (Affects Availability)
07/19/2018,22048,Kamaole Sands,334017,1 Bedroom Standard,"208,065",8302,"402,065",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22048,Kamaole Sands,334017,1 Bedroom Standard,"208,063",8209,"3,722,205",04/13/2018,04/14/2018,Hold for Early Check In or Late Checkout
07/19/2018,22048,Kamaole Sands,334017,1 Bedroom Standard,"208,063",8209,"2,990,137",11/15/2017,11/16/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,22050,Hali‘i Kai at Waikoloa,336001,2 Bedroom Garden View Villa,"174,014",19B,"3,672,192",04/06/2018,04/07/2018,Hold for Early Check In or Late Checkout
07/19/2018,22050,Hali‘i Kai at Waikoloa,336001,2 Bedroom Garden View Villa,"174,010",xx2Bxx,"378,010",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22050,Hali‘i Kai at Waikoloa,336001,2 Bedroom Garden View Villa,"174,025",17C,"3,428,188",02/04/2018,02/05/2018,Cleaning
07/19/2018,22050,Hali‘i Kai at Waikoloa,336001,2 Bedroom Garden View Villa,"174,018",22B,"3,716,229",04/13/2018,04/14/2018,Cleaning
07/19/2018,22050,Hali‘i Kai at Waikoloa,336001,2 Bedroom Garden View Villa,"174,018",22B,"2,974,143",01/10/2018,01/11/2018,Cleaning
07/19/2018,22050,Hali‘i Kai at Waikoloa,336001,2 Bedroom Garden View Villa,"174,017",21C,"2,598,118",09/06/2017,09/07/2017,Cleaning
07/19/2018,22050,Hali‘i Kai at Waikoloa,336003,2 Bedroom Premium Garden View Villa,"326,426",17D,"1,566,113",04/12/2017,04/13/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,22050,Hali‘i Kai at Waikoloa,336003,2 Bedroom Premium Garden View Villa,"176,006",24D,"4,066,186",03/01/2018,05/21/2018,Out of Program (Affects Availability)
07/19/2018,22050,Hali‘i Kai at Waikoloa,336003,2 Bedroom Premium Garden View Villa,"176,006",24D,"3,108,196",11/23/2017,11/25/2017,Cleaning
07/19/2018,22050,Hali‘i Kai at Waikoloa,336003,2 Bedroom Premium Garden View Villa,"176,004",20D,"3,682,214",04/09/2018,04/10/2018,Out of Order Maintenance (Affects Availability)
07/19/2018,22050,Hali‘i Kai at Waikoloa,336006,3 Bedroom Garden View Villa,"174,008",17H,"2,974,129",11/14/2017,11/15/2017,Cleaning
07/19/2018,22050,Hali‘i Kai at Waikoloa,336006,3 Bedroom Garden View Villa,"174,007",17E,"3,860,192",05/07/2018,05/08/2018,Hold for Early Check In or Late Checkout
07/19/2018,22050,Hali‘i Kai at Waikoloa,336006,3 Bedroom Garden View Villa,"176,027",21E,"380,027",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22050,Hali‘i Kai at Waikoloa,336006,3 Bedroom Garden View Villa,"176,026",20E,"2,974,126",11/02/2017,11/03/2017,Cleaning
07/19/2018,22050,Hali‘i Kai at Waikoloa,336006,3 Bedroom Garden View Villa,"176,026",20E,"4,412,188",06/18/2018,06/22/2018,Cleaning
07/19/2018,22050,Hali‘i Kai at Waikoloa,336006,3 Bedroom Garden View Villa,"176,025",18H,"832,190",09/12/2016,10/04/2016,Out of Program (Affects Availability)
07/19/2018,22050,Hali‘i Kai at Waikoloa,336006,3 Bedroom Garden View Villa,"176,022",4E,"380,022",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22050,Hali‘i Kai at Waikoloa,336008,3 Bedroom Ocean Front Town Home,"176,031",14F,"1,644,177",04/24/2017,04/25/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,22050,Hali‘i Kai at Waikoloa,336009,3 Bedroom Ocean View Villa,"174,005",11E,"3,676,199",04/06/2018,04/07/2018,Hold for Early Check In or Late Checkout
07/19/2018,22050,Hali‘i Kai at Waikoloa,336009,3 Bedroom Ocean View Villa,"174,004",9E,"2,990,116",10/30/2017,11/01/2017,Cleaning
07/19/2018,22050,Hali‘i Kai at Waikoloa,336009,3 Bedroom Ocean View Villa,"174,004",9E,"788,139",08/28/2016,09/03/2016,Out of Order Maintenance (Affects Availability)
07/19/2018,22050,Hali‘i Kai at Waikoloa,336009,3 Bedroom Ocean View Villa,"174,002",6H,"2,992,127",10/31/2017,11/01/2017,Cleaning
07/19/2018,22051,Hilo Hawaiian Hotel,316007,Standard Hotel Room,"162,371",339,"366,356",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22051,Hilo Hawaiian Hotel,316007,Standard Hotel Room,"162,338",421,"366,323",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22051,Hilo Hawaiian Hotel,316007,Standard Hotel Room,"162,207",401,"366,192",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22051,Hilo Hawaiian Hotel,316007,Standard Hotel Room,"162,205",325,"366,190",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22051,Hilo Hawaiian Hotel,316008,Superior Hotel Room,"162,343",725,"366,328",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22051,Hilo Hawaiian Hotel,316008,Superior Hotel Room,"162,284",633,"366,269",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22051,Hilo Hawaiian Hotel,316008,Superior Hotel Room,"162,252",719,"366,237",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22051,Hilo Hawaiian Hotel,316008,Superior Hotel Room,"162,251",717,"366,236",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22051,Hilo Hawaiian Hotel,316008,Superior Hotel Room,"162,214",837,"366,199",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22051,Hilo Hawaiian Hotel,316009,Deluxe Ocean View,"162,390",306,"366,375",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22051,Hilo Hawaiian Hotel,316009,Deluxe Ocean View,"162,365",814,"366,350",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22051,Hilo Hawaiian Hotel,316009,Deluxe Ocean View,"162,244",818,"366,229",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22051,Hilo Hawaiian Hotel,316009,Deluxe Ocean View,"162,298",444,"366,283",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22051,Hilo Hawaiian Hotel,316009,Deluxe Ocean View,"162,218",110,"366,203",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22051,Hilo Hawaiian Hotel,316009,Deluxe Ocean View,"162,155",718,"366,140",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22051,Hilo Hawaiian Hotel,316010,Junior Suite,"162,408",305,"366,393",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22051,Hilo Hawaiian Hotel,316011,1 Bedroom Banyan View,"162,187",743,"366,172",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22060,The ISO,316014,Studio Ocean View,"170,071",M304,"2,946,186",12/07/2017,02/09/2018,Out of Order Maintenance (Affects Availability)
07/19/2018,22060,The ISO,316014,Studio Ocean View,"170,077",M310,"2,270,109",06/29/2017,06/30/2017,Reserved for Possible Upgrade
07/19/2018,22060,The ISO,316014,Studio Ocean View,"170,075",M308,"3,206,266",12/31/2018,12/31/2019,Out of Program (Affects Availability)
07/19/2018,22060,The ISO,316014,Studio Ocean View,"170,072",M305,"3,206,263",12/31/2018,12/31/2019,Out of Program (Affects Availability)
07/19/2018,22060,The ISO,316014,Studio Ocean View,"170,067",M215,"2,714,161",10/05/2017,10/08/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,22060,The ISO,316014,Studio Ocean View,"170,062",M209,"2,946,133",11/06/2017,01/08/2018,Out of Order Maintenance (Affects Availability)
07/19/2018,22060,The ISO,316014,Studio Ocean View,"170,062",M209,"3,064,196",01/08/2018,12/31/2018,Closed for Stop Sell
07/19/2018,22060,The ISO,316014,Studio Ocean View,"170,054",M201,"2,618,198",09/16/2017,09/28/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,22060,The ISO,316014,Studio Ocean View,"170,052",M118,"2,354,119",07/11/2017,07/12/2017,Cleaning
07/19/2018,22060,The ISO,316014,Studio Ocean View,"170,051",M117,"2,548,237",09/30/2017,10/06/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,22060,The ISO,316014,Studio Ocean View,"170,049",M115,"2,720,194",10/19/2017,10/21/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,22060,The ISO,316014,Studio Ocean View,"170,049",M115,"2,354,115",07/10/2017,07/11/2017,Cleaning
07/19/2018,22060,The ISO,316014,Studio Ocean View,"170,049",M115,"374,049",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22060,The ISO,316014,Studio Ocean View,"170,048",M114,"374,048",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22060,The ISO,316014,Studio Ocean View,"170,046",M111,"2,946,158",11/05/2017,11/06/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,22060,The ISO,316014,Studio Ocean View,"170,045",M110,"3,206,244",12/31/2018,12/31/2019,Out of Program (Affects Availability)
07/19/2018,22060,The ISO,316014,Studio Ocean View,"170,045",M110,"374,045",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22060,The ISO,316014,Studio Ocean View,"170,040",M105,"2,928,111",10/07/2017,10/08/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,22060,The ISO,316014,Studio Ocean View,"170,038",M103,"3,064,259",02/09/2018,02/15/2018,Closed for Stop Sell
07/19/2018,22060,The ISO,316015,Studio Ocean Front,"170,030",M320,"3,048,258",11/01/2017,12/31/2018,Out of Program (Affects Availability)
07/19/2018,22060,The ISO,316015,Studio Ocean Front,"170,028",M318,"3,206,293",12/31/2018,12/31/2019,Out of Program (Affects Availability)
07/19/2018,22060,The ISO,316015,Studio Ocean Front,"170,027",M317,"2,516,435",10/16/2017,11/01/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,22060,The ISO,316015,Studio Ocean Front,"170,026",M316,"2,714,133",10/06/2017,10/09/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,22060,The ISO,316015,Studio Ocean Front,"170,024",M314,"2,516,341",08/04/2017,10/06/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,22060,The ISO,316015,Studio Ocean Front,"170,019",M221,"2,516,174",08/04/2017,11/01/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,22060,The ISO,316015,Studio Ocean Front,"170,018",M220,"3,206,283",12/31/2018,12/31/2019,Out of Program (Affects Availability)
07/19/2018,22060,The ISO,316015,Studio Ocean Front,"170,014",M216,"374,014",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22060,The ISO,316015,Studio Ocean Front,"170,008",M120,"2,670,167",10/15/2017,10/16/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,22060,The ISO,316016,Deluxe Studio Ocean View,"170,006",ML6,"374,006",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22057,Kauai Kailani,316019,1 Bedroom Garden View w/ Den,"370,005",K220,"1,936,109",05/26/2017,05/27/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,22057,Kauai Kailani,316019,1 Bedroom Garden View w/ Den,"448,001",K118,"4,332,198",09/25/2018,09/27/2018,Cleaning
07/19/2018,22057,Kauai Kailani,316019,1 Bedroom Garden View w/ Den,"212,027",K318,"2,602,236",08/23/2017,08/24/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,22057,Kauai Kailani,316019,1 Bedroom Garden View w/ Den,"212,022",K306,"758,193",08/05/2016,08/13/2016,Closed for Stop Sell
07/19/2018,22057,Kauai Kailani,316019,1 Bedroom Garden View w/ Den,"212,012",K119,"3,616,193",03/07/2018,03/08/2018,Hold for Early Check In or Late Checkout
07/19/2018,22057,Kauai Kailani,316019,1 Bedroom Garden View w/ Den,"212,012",K119,"3,598,188",04/10/2018,04/12/2018,Cleaning
07/19/2018,22057,Kauai Kailani,316019,1 Bedroom Garden View w/ Den,"212,012",K119,"3,208,193",03/01/2018,03/02/2018,Cleaning
07/19/2018,22057,Kauai Kailani,316019,1 Bedroom Garden View w/ Den,"212,009",K116,"4,464,194",07/11/2018,07/16/2018,Out of Program (Affects Availability)
07/19/2018,22057,Kauai Kailani,316019,1 Bedroom Garden View w/ Den,"212,009",K116,"406,009",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22057,Kauai Kailani,316020,1 Bedroom Ocean View w/ Den,"212,007",K312,"3,742,187",05/13/2018,05/14/2018,Out of Order Maintenance (Affects Availability)
07/19/2018,22057,Kauai Kailani,316020,1 Bedroom Ocean View w/ Den,"212,003",K109,"3,782,188",05/01/2018,05/02/2018,Reserved for Unit Inspections
07/19/2018,22057,Kauai Kailani,316020,1 Bedroom Ocean View w/ Den,"212,003",K109,"3,182,191",12/04/2017,12/05/2017,Cleaning
07/19/2018,22057,Kauai Kailani,316020,1 Bedroom Ocean View w/ Den,"212,003",K109,"406,003",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22057,Kauai Kailani,316020,1 Bedroom Ocean View w/ Den,"212,002",K106,"3,524,202",02/24/2018,02/25/2018,Closed for Stop Sell
07/19/2018,22057,Kauai Kailani,316020,1 Bedroom Ocean View w/ Den,"212,001",K105,"1,838,110",05/21/2017,05/23/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,22057,Kauai Kailani,316021,1 Bedroom Ocean Front w/ Den,"212,045",K305,"2,722,116",09/03/2017,09/04/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,22057,Kauai Kailani,316021,1 Bedroom Ocean Front w/ Den,"212,040",K213,"4,482,189",06/24/2018,06/25/2018,Cleaning
07/19/2018,22057,Kauai Kailani,316021,1 Bedroom Ocean Front w/ Den,"212,040",K213,"406,040",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22057,Kauai Kailani,316021,1 Bedroom Ocean Front w/ Den,"212,037",K203,"406,037",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22057,Kauai Kailani,316021,1 Bedroom Ocean Front w/ Den,"212,033",K104,"2,836,109",09/30/2017,10/01/2017,Cleaning
07/19/2018,22057,Kauai Kailani,316021,1 Bedroom Ocean Front w/ Den,"212,033",K104,"406,033",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22057,Kauai Kailani,316021,1 Bedroom Ocean Front w/ Den,"212,031",K102,"4,482,190",06/24/2018,06/25/2018,Cleaning
07/19/2018,22057,Kauai Kailani,316021,1 Bedroom Ocean Front w/ Den,"212,031",K102,"4,694,187",07/18/2018,07/19/2018,Out of Order Maintenance (Affects Availability)
07/19/2018,22057,Kauai Kailani,316022,2 Bedroom Ocean View w/ Den,"212,057",K311,"3,182,189",12/04/2017,12/05/2017,Cleaning
07/19/2018,22057,Kauai Kailani,316022,2 Bedroom Ocean View w/ Den,"212,055",K308,"406,055",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22057,Kauai Kailani,316022,2 Bedroom Ocean View w/ Den,"212,054",K307,"406,054",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22057,Kauai Kailani,316022,2 Bedroom Ocean View w/ Den,"212,053",K211,"2,950,147",11/10/2017,11/12/2017,Out of Program (Affects Availability)
07/19/2018,22057,Kauai Kailani,316022,2 Bedroom Ocean View w/ Den,"212,053",K211,"406,053",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22061,Poipu Shores,316025,2 Bedroom Ocean Front,"156,004",401A,"872,169",09/11/2016,09/12/2016,Cleaning
07/19/2018,22061,Poipu Shores,316025,2 Bedroom Ocean Front,"156,002",107A,"4,708,187",08/12/2018,08/14/2018,Cleaning
07/19/2018,22061,Poipu Shores,316027,3 Bedroom Ocean Front,"156,016",301B,"858,186",09/21/2016,09/25/2016,Cleaning
07/19/2018,22059,Makahuena at Poipu,318005,2 Bedroom Ocean View,"166,005",2204,"2,870,113",09/28/2017,09/29/2017,Cleaning
07/19/2018,22059,Makahuena at Poipu,318006,2 Bedroom Ocean Front,"166,008",3102,"3,612,187",12/27/2018,04/15/2019,Cleaning
07/19/2018,22059,Makahuena at Poipu,318007,3 Bedroom Ocean View,"166,012",4303,"2,408,110",07/19/2017,07/21/2017,Cleaning
07/19/2018,22054,Waimea Country Lodge,318009,Standard,"162,002",120,"3,284,328",09/27/2018,09/29/2018,Out of Program (Affects Availability)
07/19/2018,22054,Waimea Country Lodge,318009,Standard,"162,002",120,"3,226,269",09/15/2018,09/20/2018,Closed for Stop Sell
07/19/2018,22054,Waimea Country Lodge,318009,Standard,"162,001",119,"3,284,581",01/14/2018,01/26/2018,Out of Program (Affects Availability)
07/19/2018,22054,Waimea Country Lodge,318009,Standard,"162,001",119,"3,284,397",02/14/2018,07/08/2018,Out of Program (Affects Availability)
07/19/2018,22054,Waimea Country Lodge,318009,Standard,"160,007",118,"3,226,587",07/15/2018,12/31/2018,Closed for Stop Sell
07/19/2018,22054,Waimea Country Lodge,318009,Standard,"160,007",118,"1,048,132",12/18/2016,12/19/2016,Out of Order Maintenance (Affects Availability)
07/19/2018,22054,Waimea Country Lodge,318009,Standard,"160,005",116,"3,226,577",01/04/2018,01/12/2018,Closed for Stop Sell
07/19/2018,22054,Waimea Country Lodge,318009,Standard,"160,005",116,"3,226,575",01/13/2018,01/18/2018,Closed for Stop Sell
07/19/2018,22054,Waimea Country Lodge,318009,Standard,"160,005",116,"358,005",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22054,Waimea Country Lodge,318009,Standard,"160,004",115,"1,412,123",02/16/2017,02/17/2017,Closed for Stop Sell
07/19/2018,22054,Waimea Country Lodge,318009,Standard,"160,003",114,"3,284,576",01/19/2018,01/27/2018,Out of Program (Affects Availability)
07/19/2018,22054,Waimea Country Lodge,318009,Standard,"160,001",112,"2,702,110",08/28/2017,09/01/2017,Cleaning
07/19/2018,22054,Waimea Country Lodge,318009,Standard,"160,001",112,"3,284,307",12/31/2018,12/31/2019,Out of Program (Affects Availability)
07/19/2018,22054,Waimea Country Lodge,318009,Standard,"158,001",111,"2,764,117",09/17/2017,09/18/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,22054,Waimea Country Lodge,318009,Standard,"158,001",111,"3,284,388",07/15/2018,07/19/2018,Out of Program (Affects Availability)
07/19/2018,22054,Waimea Country Lodge,318009,Standard,"158,001",111,"3,284,370",07/28/2018,08/02/2018,Out of Program (Affects Availability)
07/19/2018,22054,Waimea Country Lodge,318011,Studio w/ Kitchen,"162,012",110,"632,146",05/14/2016,06/08/2016,Out of Order Maintenance (Affects Availability)
07/19/2018,22054,Waimea Country Lodge,318011,Studio w/ Kitchen,"162,010",108,"896,110",10/06/2016,10/07/2016,Cleaning
07/19/2018,22054,Waimea Country Lodge,318011,Studio w/ Kitchen,"162,009",107,"1,046,135",12/19/2016,12/20/2016,Cleaning
07/19/2018,22054,Waimea Country Lodge,318011,Studio w/ Kitchen,"162,008",106,"2,714,128",09/01/2017,09/02/2017,Cleaning
07/19/2018,22054,Waimea Country Lodge,318011,Studio w/ Kitchen,"162,008",106,"3,284,726",01/24/2018,07/08/2018,Out of Program (Affects Availability)
07/19/2018,22054,Waimea Country Lodge,318011,Studio w/ Kitchen,"162,008",106,"362,007",01/01/2004,09/30/2014,Out of Program (Affects Availability)
07/19/2018,22046,Molokai Shores,322001,1 Bedroom Ocean View,"358,001",114,"3,226,803",01/01/2018,02/04/2018,Out of Program (Affects Availability)
07/19/2018,22046,Molokai Shores,322001,1 Bedroom Ocean View,"172,002",220,"1,196,109",01/12/2017,01/14/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,22046,Molokai Shores,322001,1 Bedroom Ocean View,"164,009",126,"4,706,187",08/09/2018,08/22/2018,Out of Program (Affects Availability)
07/19/2018,22046,Molokai Shores,322004,1 Bedroom Ocean Front with Loft,"316,003",310,"1,452,110",09/24/2017,12/31/2017,Out of Program (Affects Availability)
07/19/2018,22046,Molokai Shores,322004,1 Bedroom Ocean Front with Loft,"316,003",310,"1,410,112",03/11/2017,03/31/2017,Cleaning
07/19/2018,22046,Molokai Shores,322006,2 Bedroom Ocean View,"492,001",317,"3,252,200",12/20/2017,12/26/2017,Cleaning
07/19/2018,22046,Molokai Shores,322006,2 Bedroom Ocean View,"164,016",334,"758,115",10/02/2016,10/05/2016,Out of Order Maintenance (Affects Availability)
07/19/2018,22046,Molokai Shores,322006,2 Bedroom Ocean View,"164,015",317,"1,050,114",12/31/2016,01/01/2017,Out of Program (Affects Availability)
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464012,1 Bedroom Partial Ocean View,"210,016",2176,"4,190,246",11/15/2018,11/19/2018,Out of Program (Affects Availability)
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464012,1 Bedroom Partial Ocean View,"210,016",2176,"1,264,118",01/22/2017,01/23/2017,Out of Order Maintenance (Affects Availability)
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464012,1 Bedroom Partial Ocean View,"210,015",xx2170xx,"1,806,116",05/04/2017,05/05/2017,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464012,1 Bedroom Partial Ocean View,"210,014",2144,"3,368,209",01/20/2018,01/21/2018,Cleaning
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464012,1 Bedroom Partial Ocean View,"210,012",2123,"954,245",11/18/2016,11/19/2016,Out of Order Maintenance (Affects Availability)
07/19/2018,22058,Kiahuna Plantation & The Beach Bungalows,464013,1 Bedroom Ocean View,"542,005",2032,"4,334,189",10/28/2018,11/09/2018,Cleaning
